Geneid	A2537	A0	A10^-5	A5x10-5	A10^-4	A10^-3	A2x10^-3	A5x10^-3	B2537	B0	B10^-5	B5x10-5	B10^-4	B10^-3	B2x10^-3	B5x10^-3	C2537	C0	C10^-5	C5x10-5	C10^-4	C10^-3	C2x10^-3	C5x10^-3
IGR:(CDS,b1814,sdaA,L-serine_dehydratase_1,cds1804,+,1364/CDS,b1815,yoaD,putative_membrane-anchored_cyclic-di-GMP_phosphodiesterase2C_regulator_of_cellulose_production,cds1805,+,1598):+:1650:NC_000913.3	74	23	32	47	6	57	89	85	118	3	3	57	9	72	75	182	151	10	47	43	86	69	63	84
AS_IGR:(CDS,b1814,sdaA,L-serine_dehydratase_1,cds1804,+,1364/CDS,b1815,yoaD,putative_membrane-anchored_cyclic-di-GMP_phosphodiesterase2C_regulator_of_cellulose_production,cds1805,+,1598):+:1650:NC_000913.3	1	2	5	2	2	5	6	1	4	2	1	4	3	2	5	2	4	4	2	4	8	2	0	3
CDS:b1815:yoaD:putative_membrane-anchored_cyclic-di-GMP_phosphodiesterase2C_regulator_of_cellulose_production:cds1805:+:1598:NC_000913.3	361	83	131	246	36	177	285	374	568	18	12	251	95	228	234	815	593	56	83	222	377	290	269	396
AS_CDS:b1815:yoaD:putative_membrane-anchored_cyclic-di-GMP_phosphodiesterase2C_regulator_of_cellulose_production:cds1805:+:1598:NC_000913.3	26	44	62	49	14	139	109	83	50	8	5	49	24	170	141	51	57	20	98	43	61	55	59	53
CDS:b1816:yoaE:putative_membrane_protein2Fconserved_protein:cds1806:-:1556:NC_000913.3	259	351	637	420	62	1134	1107	524	318	47	26	307	155	1419	1117	573	422	292	806	309	389	684	545	448
AS_CDS:b1816:yoaE:putative_membrane_protein2Fconserved_protein:cds1806:-:1556:NC_000913.3	130	74	88	176	13	135	157	147	185	8	7	145	67	156	149	227	270	57	85	137	210	150	130	184
IGR:(CDS,b1816,yoaE,putative_membrane_protein2Fconserved_protein,cds1806,-,1556/CDS,b1817,manX,fused_mannose-specific_PTS_enzymes,_IIA_component2FIIB_component,cds1807,+,971):+:1023:NC_000913.3	442	167	334	368	97	476	723	629	1167	40	17	533	199	535	687	499	1104	152	271	394	469	449	386	606
AS_IGR:(CDS,b1816,yoaE,putative_membrane_protein2Fconserved_protein,cds1806,-,1556/CDS,b1817,manX,fused_mannose-specific_PTS_enzymes,_IIA_component2FIIB_component,cds1807,+,971):+:1023:NC_000913.3	106	333	492	483	103	434	379	172	275	71	81	493	221	589	567	428	292	239	566	582	494	307	333	293
CDS:b1817:manX:fused_mannose-specific_PTS_enzymes:_IIA_component2FIIB_component:cds1807:+:971:NC_000913.3	592	380	606	631	140	661	874	739	1018	82	61	729	265	856	931	1443	1282	371	655	564	695	549	512	452
AS_CDS:b1817:manX:fused_mannose-specific_PTS_enzymes:_IIA_component2FIIB_component:cds1807:+:971:NC_000913.3	39	27	30	41	14	34	72	37	80	3	3	44	16	70	67	61	68	16	30	45	41	37	39	43
IGR:(CDS,b1817,manX,fused_mannose-specific_PTS_enzymes,_IIA_component2FIIB_component,cds1807,+,971/CDS,b1818,manY,mannose-specific_enzyme_IIC_component_of_PTS,cds1808,+,800):+:852:NC_000913.3	4	3	4	5	1	5	7	5	6	1	1	4	2	6	7	6	10	4	5	5	5	4	4	3
AS_IGR:(CDS,b1817,manX,fused_mannose-specific_PTS_enzymes,_IIA_component2FIIB_component,cds1807,+,971/CDS,b1818,manY,mannose-specific_enzyme_IIC_component_of_PTS,cds1808,+,800):+:852:NC_000913.3	1	1	1	1	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	2	1	1	0	1
CDS:b1818:manY:mannose-specific_enzyme_IIC_component_of_PTS:cds1808:+:800:NC_000913.3	357	287	417	433	89	447	628	508	586	31	29	488	158	647	680	600	905	280	493	424	567	445	338	319
AS_CDS:b1818:manY:mannose-specific_enzyme_IIC_component_of_PTS:cds1808:+:800:NC_000913.3	6	18	29	40	6	20	36	21	29	3	0	31	5	36	36	45	51	16	31	40	30	26	14	17
CDS:b1819:manZ:mannose-specific_enzyme_IID_component_of_PTS:cds1809:+:851:NC_000913.3	868	472	852	1346	265	1337	1289	1072	1568	90	78	1025	556	1436	1459	1013	1740	544	978	944	1159	1249	777	860
AS_CDS:b1819:manZ:mannose-specific_enzyme_IID_component_of_PTS:cds1809:+:851:NC_000913.3	41	33	42	60	29	55	49	37	36	10	4	56	49	80	67	75	24	28	46	58	54	45	40	38
IGR:(CDS,b1819,manZ,mannose-specific_enzyme_IID_component_of_PTS,cds1809,+,851/CDS,b1820,yobD,UPF0266_family_inner_membrane_protein,cds1810,+,458):+:510:NC_000913.3	9	4	9	16	4	15	13	11	19	1	1	11	7	15	15	8	20	6	11	11	13	14	10	10
AS_IGR:(CDS,b1819,manZ,mannose-specific_enzyme_IID_component_of_PTS,cds1809,+,851/CDS,b1820,yobD,UPF0266_family_inner_membrane_protein,cds1810,+,458):+:510:NC_000913.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDS:b1820:yobD:UPF0266_family_inner_membrane_protein:cds1810:+:458:NC_000913.3	108	93	143	227	39	193	126	136	180	31	16	185	90	189	182	836	227	77	151	192	166	154	98	111
AS_CDS:b1820:yobD:UPF0266_family_inner_membrane_protein:cds1810:+:458:NC_000913.3	5	11	7	6	4	4	4	4	4	4	0	4	9	6	5	13	8	5	2	1	5	0	4	1
IGR:(CDS,b1820,yobD,UPF0266_family_inner_membrane_protein,cds1810,+,458/CDS,b1821,mntP,putative_Mn2822B29_efflux_pump2C_mntR-regulated,cds1811,+,566):+:618:NC_000913.3	12	14	21	27	5	30	14	21	24	5	2	35	9	52	29	65	31	8	22	22	28	22	13	14
AS_IGR:(CDS,b1820,yobD,UPF0266_family_inner_membrane_protein,cds1810,+,458/CDS,b1821,mntP,putative_Mn2822B29_efflux_pump2C_mntR-regulated,cds1811,+,566):+:618:NC_000913.3	3	1	1	2	0	5	0	0	1	2	0	0	0	1	2	1	0	0	2	2	1	1	1	1
CDS:b1821:mntP:putative_Mn2822B29_efflux_pump2C_mntR-regulated:cds1811:+:566:NC_000913.3	13	23	48	28	16	19	14	20	13	16	4	49	24	23	17	22	18	30	53	37	26	23	11	14
AS_CDS:b1821:mntP:putative_Mn2822B29_efflux_pump2C_mntR-regulated:cds1811:+:566:NC_000913.3	25	45	58	71	15	53	53	42	48	18	8	69	28	70	82	27	55	47	62	77	53	34	55	45
CDS:b1822:rlmA:23S_rRNA_m28129G745_methyltransferase2C_SAM-dependent:cds1812:-:809:NC_000913.3	280	261	390	476	76	464	458	291	456	65	39	554	144	625	566	325	534	199	426	410	472	378	298	309
AS_CDS:b1822:rlmA:23S_rRNA_m28129G745_methyltransferase2C_SAM-dependent:cds1812:-:809:NC_000913.3	35	32	53	65	10	49	45	44	54	13	5	72	30	58	62	58	51	40	61	74	50	42	43	36
IGR:(CDS,b1822,rlmA,23S_rRNA_m28129G745_methyltransferase2C_SAM-dependent,cds1812,-,809/CDS,b1823,cspC,stress_protein2C_member_of_the_CspA-family,cds1813,-,209):+:261:NC_000913.3	188	292	415	605	50	345	253	197	459	45	33	537	128	487	340	45	419	152	338	539	406	259	134	120
AS_IGR:(CDS,b1822,rlmA,23S_rRNA_m28129G745_methyltransferase2C_SAM-dependent,cds1812,-,809/CDS,b1823,cspC,stress_protein2C_member_of_the_CspA-family,cds1813,-,209):+:261:NC_000913.3	2020	2638	3501	5231	463	3073	2350	1849	4025	429	288	5031	1099	3896	3337	1376	3771	1282	3203	4595	4235	2426	1326	1243
CDS:b1823:cspC:stress_protein2C_member_of_the_CspA-family:cds1813:-:209:NC_000913.3	11918	16294	21870	31276	2717	18920	16296	11169	23886	2841	1752	31147	6732	25831	23896	11577	22985	8387	19494	27671	25494	15666	9245	7602
AS_CDS:b1823:cspC:stress_protein2C_member_of_the_CspA-family:cds1813:-:209:NC_000913.3	149	268	323	386	34	268	329	156	330	49	36	459	120	555	509	329	363	129	307	328	380	256	181	115
CDS:b1824:yobF:DUF2527_family_heat-induced_protein:cds1814:-:143:NC_000913.3	9945	14439	21255	25390	2228	19518	16134	9933	20705	2709	1615	26289	5702	27064	24627	12930	21247	7225	18282	22678	22270	16275	8319	6379
AS_CDS:b1824:yobF:DUF2527_family_heat-induced_protein:cds1814:-:143:NC_000913.3	96	145	271	228	29	235	136	106	253	31	20	303	88	368	233	263	276	38	230	272	267	214	63	63
IGR:(CDS,b1824,yobF,DUF2527_family_heat-induced_protein,cds1814,-,143/CDS,b1825,yebO,putative_inner_membrane_protein,cds1815,-,287):+:339:NC_000913.3	92	70	84	114	23	115	119	113	227	29	15	189	41	145	105	213	126	82	110	124	129	94	86	64
AS_IGR:(CDS,b1824,yobF,DUF2527_family_heat-induced_protein,cds1814,-,143/CDS,b1825,yebO,putative_inner_membrane_protein,cds1815,-,287):+:339:NC_000913.3	1098	823	1306	2101	180	1174	1048	872	2691	135	120	2611	553	1645	1605	15057	2816	327	1005	2063	2392	1271	655	670
CDS:b1825:yebO:putative_inner_membrane_protein:cds1815:-:287:NC_000913.3	583	749	907	1450	222	787	759	511	1211	225	120	1242	448	1122	1388	783	900	406	848	1123	1003	897	548	569
AS_CDS:b1825:yebO:putative_inner_membrane_protein:cds1815:-:287:NC_000913.3	119	62	102	149	22	109	123	100	273	25	19	256	39	206	165	150	299	69	130	133	125	103	75	87
IGR:(CDS,b1825,yebO,putative_inner_membrane_protein,cds1815,-,287/CDS,b1826,mgrB,regulatory_peptide_for_PhoPQ2C_feedback_inhibition,cds1816,-,143):+:195:NC_000913.3	3	3	3	4	2	3	2	1	9	1	0	8	3	6	3	9	7	1	5	4	4	3	1	1
AS_IGR:(CDS,b1825,yebO,putative_inner_membrane_protein,cds1815,-,287/CDS,b1826,mgrB,regulatory_peptide_for_PhoPQ2C_feedback_inhibition,cds1816,-,143):+:195:NC_000913.3	31	106	119	166	34	66	58	26	74	38	20	130	73	80	103	65	49	62	106	108	101	52	30	21
CDS:b1826:mgrB:regulatory_peptide_for_PhoPQ2C_feedback_inhibition:cds1816:-:143:NC_000913.3	213	702	759	1007	238	442	384	168	510	248	125	885	490	621	634	444	331	385	647	723	630	339	190	141
AS_CDS:b1826:mgrB:regulatory_peptide_for_PhoPQ2C_feedback_inhibition:cds1816:-:143:NC_000913.3	17	7	22	22	2	24	10	2	40	13	5	36	10	31	17	49	30	13	11	26	26	24	7	15
IGR:(CDS,b1826,mgrB,regulatory_peptide_for_PhoPQ2C_feedback_inhibition,cds1816,-,143/CDS,b4536,yobH,uncharacterized_protein,cds1817,+,239):+:291:NC_000913.3	4	3	3	6	1	4	4	3	8	1	1	8	3	6	4	16	6	4	4	5	6	5	2	4
AS_IGR:(CDS,b1826,mgrB,regulatory_peptide_for_PhoPQ2C_feedback_inhibition,cds1816,-,143/CDS,b4536,yobH,uncharacterized_protein,cds1817,+,239):+:291:NC_000913.3	2	8	9	11	4	4	5	3	6	2	2	10	6	13	9	150	9	5	7	10	6	5	2	2
CDS:b4536:yobH:uncharacterized_protein:cds1817:+:239:NC_000913.3	327	295	389	614	219	343	258	322	1029	107	87	813	397	399	427	242	741	194	340	554	604	358	191	251
AS_CDS:b4536:yobH:uncharacterized_protein:cds1817:+:239:NC_000913.3	14	23	39	50	8	36	51	27	33	6	8	55	15	100	76	138	45	10	61	43	32	40	26	20
IGR:(CDS,b4536,yobH,uncharacterized_protein,cds1817,+,239/CDS,b1827,kdgR,KDG_regulon_transcriptional_repressor,cds1818,-,791):+:843:NC_000913.3	360	190	217	489	131	329	162	361	1217	60	65	650	255	319	432	233	758	109	191	416	440	332	176	340
AS_IGR:(CDS,b4536,yobH,uncharacterized_protein,cds1817,+,239/CDS,b1827,kdgR,KDG_regulon_transcriptional_repressor,cds1818,-,791):+:843:NC_000913.3	31	45	68	76	17	57	62	29	51	11	7	76	36	87	65	31	46	30	58	64	54	45	25	23
CDS:b1827:kdgR:KDG_regulon_transcriptional_repressor:cds1818:-:791:NC_000913.3	568	598	1012	1188	466	908	926	629	793	143	87	971	835	1238	1147	747	772	613	823	904	871	767	479	484
AS_CDS:b1827:kdgR:KDG_regulon_transcriptional_repressor:cds1818:-:791:NC_000913.3	131	82	113	192	49	116	79	148	433	24	22	252	104	155	185	868	290	49	75	156	174	119	71	126
IGR:(CDS,b1827,kdgR,KDG_regulon_transcriptional_repressor,cds1818,-,791/CDS,b1828,yebQ,putative_transporter,cds1819,+,1373):+:1425:NC_000913.3	13	6	2	11	1	4	11	10	18	2	0	12	10	7	14	6	21	7	11	10	9	8	4	6
AS_IGR:(CDS,b1827,kdgR,KDG_regulon_transcriptional_repressor,cds1818,-,791/CDS,b1828,yebQ,putative_transporter,cds1819,+,1373):+:1425:NC_000913.3	12	11	14	16	5	14	19	18	21	6	5	19	10	29	21	105	13	9	11	18	20	18	23	14
CDS:b1828:yebQ:putative_transporter:cds1819:+:1373:NC_000913.3	80	76	123	155	38	101	128	102	135	7	8	107	63	129	133	97	137	42	96	155	128	110	95	84
AS_CDS:b1828:yebQ:putative_transporter:cds1819:+:1373:NC_000913.3	166	587	763	729	316	326	159	156	346	68	54	515	368	253	161	160	222	243	436	798	485	265	93	111
CDS:b1829:htpX:putative_endopeptidase:cds1820:-:881:NC_000913.3	3538	11660	14420	13682	7279	5457	3717	2762	5977	1111	893	11624	6202	5245	4778	3210	6019	6333	10563	15197	9579	4739	2430	2744
AS_CDS:b1829:htpX:putative_endopeptidase:cds1820:-:881:NC_000913.3	73	216	295	218	151	119	112	87	136	23	18	255	155	130	155	103	159	131	227	271	183	120	63	82
IGR:(CDS,b1829,htpX,putative_endopeptidase,cds1820,-,881/CDS,b1830,prc,carboxy-terminal_protease_for_penicillin-binding_protein_3,cds1821,-,2048):+:2100:NC_000913.3	1	2	9	8	1	7	7	11	13	0	2	13	2	7	4	20	7	1	9	8	4	6	3	10
AS_IGR:(CDS,b1829,htpX,putative_endopeptidase,cds1820,-,881/CDS,b1830,prc,carboxy-terminal_protease_for_penicillin-binding_protein_3,cds1821,-,2048):+:2100:NC_000913.3	66	208	247	229	193	125	133	77	105	24	15	248	101	148	160	273	141	131	234	250	166	97	66	69
CDS:b1830:prc:carboxy-terminal_protease_for_penicillin-binding_protein_3:cds1821:-:2048:NC_000913.3	1178	1090	1680	1872	343	2634	2779	2013	1485	185	120	1539	553	3457	3479	2620	1865	575	1734	1710	1800	2008	1659	1440
AS_CDS:b1830:prc:carboxy-terminal_protease_for_penicillin-binding_protein_3:cds1821:-:2048:NC_000913.3	37	52	97	78	10	82	93	60	79	10	9	98	14	140	93	79	66	38	92	87	86	61	77	58
CDS:b1831:proQ:RNA_chaperone2C_putative_ProP_translation_regulator:cds1822:-:698:NC_000913.3	771	1022	1477	1823	205	1770	1829	1302	1142	92	63	1465	570	2353	2581	1503	1346	506	1338	1454	1610	1559	1243	1068
AS_CDS:b1831:proQ:RNA_chaperone2C_putative_ProP_translation_regulator:cds1822:-:698:NC_000913.3	35	54	77	77	13	84	84	48	54	9	5	95	21	96	92	87	63	29	76	64	54	84	58	57
IGR:(CDS,b1831,proQ,RNA_chaperone2C_putative_ProP_translation_regulator,cds1822,-,698/CDS,b1832,msrC,free_methionine-28R29-sulfoxide_reductase,cds1823,-,497):+:549:NC_000913.3	6	2	4	3	0	3	3	0	3	1	1	3	0	8	3	2	3	1	3	1	5	2	0	0
AS_IGR:(CDS,b1831,proQ,RNA_chaperone2C_putative_ProP_translation_regulator,cds1822,-,698/CDS,b1832,msrC,free_methionine-28R29-sulfoxide_reductase,cds1823,-,497):+:549:NC_000913.3	53	59	104	107	14	105	105	75	79	5	7	97	39	137	170	107	99	38	81	91	103	81	86	63
CDS:b1832:msrC:free_methionine-28R29-sulfoxide_reductase:cds1823:-:497:NC_000913.3	513	364	692	786	85	740	713	595	802	95	54	675	178	972	1107	1097	727	241	646	551	584	595	498	411
AS_CDS:b1832:msrC:free_methionine-28R29-sulfoxide_reductase:cds1823:-:497:NC_000913.3	8	12	27	18	8	16	20	14	31	8	7	31	6	38	33	27	16	8	17	41	23	10	14	14
IGR:(CDS,b1832,msrC,free_methionine-28R29-sulfoxide_reductase,cds1823,-,497/CDS,b1833,yebS,inner_membrane_protein,cds1824,+,1283):+:1335:NC_000913.3	12	17	28	18	7	14	17	11	20	10	1	30	11	9	20	9	15	10	27	22	26	7	9	6
AS_IGR:(CDS,b1832,msrC,free_methionine-28R29-sulfoxide_reductase,cds1823,-,497/CDS,b1833,yebS,inner_membrane_protein,cds1824,+,1283):+:1335:NC_000913.3	17	9	30	27	8	22	19	17	39	3	3	23	11	29	44	100	26	6	24	24	21	29	18	15
CDS:b1833:yebS:inner_membrane_protein:cds1824:+:1283:NC_000913.3	424	224	324	502	75	403	481	443	668	74	39	498	159	472	510	612	746	154	337	360	563	417	393	419
AS_CDS:b1833:yebS:inner_membrane_protein:cds1824:+:1283:NC_000913.3	41	36	59	38	15	44	43	35	28	7	3	61	17	35	57	199	49	56	57	53	42	34	27	25
CDS:b1834:yebT:MCE_domain_protein:cds1825:+:2633:NC_000913.3	440	181	303	502	63	456	590	628	772	9	24	414	142	584	563	785	887	119	349	355	525	465	373	513
AS_CDS:b1834:yebT:MCE_domain_protein:cds1825:+:2633:NC_000913.3	11	14	25	33	10	12	31	8	28	6	1	33	12	21	25	21	28	17	19	38	30	13	21	13
IGR:(CDS,b1834,yebT,MCE_domain_protein,cds1825,+,2633/CDS,b1835,rsmF,16S_rRNA_m28529C1407_methyltransferase2C_SAM-dependent,cds1826,+,1439):+:1491:NC_000913.3	6	2	2	5	1	9	8	8	11	0	0	6	2	10	15	11	13	0	8	3	10	9	7	9
AS_IGR:(CDS,b1834,yebT,MCE_domain_protein,cds1825,+,2633/CDS,b1835,rsmF,16S_rRNA_m28529C1407_methyltransferase2C_SAM-dependent,cds1826,+,1439):+:1491:NC_000913.3	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
CDS:b1835:rsmF:16S_rRNA_m28529C1407_methyltransferase2C_SAM-dependent:cds1826:+:1439:NC_000913.3	165	149	224	326	86	279	266	222	254	31	26	319	124	335	312	307	318	138	272	291	289	322	199	263
AS_CDS:b1835:rsmF:16S_rRNA_m28529C1407_methyltransferase2C_SAM-dependent:cds1826:+:1439:NC_000913.3	9	2	14	21	4	12	6	11	16	4	1	32	8	28	19	21	16	11	9	13	15	7	4	12
IGR:(CDS,b1835,rsmF,16S_rRNA_m28529C1407_methyltransferase2C_SAM-dependent,cds1826,+,1439/CDS,b1836,yebV,uncharacterized_protein,cds1827,+,236):+:288:NC_000913.3	369	25	41	177	20	309	385	552	726	5	8	186	60	324	409	309	556	17	38	134	276	375	389	548
AS_IGR:(CDS,b1835,rsmF,16S_rRNA_m28529C1407_methyltransferase2C_SAM-dependent,cds1826,+,1439/CDS,b1836,yebV,uncharacterized_protein,cds1827,+,236):+:288:NC_000913.3	5	7	11	12	2	4	2	4	8	0	0	12	6	4	2	4	9	4	9	4	5	3	2	6
CDS:b1836:yebV:uncharacterized_protein:cds1827:+:236:NC_000913.3	8787	448	785	3209	437	7306	10003	14183	16042	87	117	3270	1145	7487	9542	7684	13198	277	738	2663	5643	8578	10204	14212
AS_CDS:b1836:yebV:uncharacterized_protein:cds1827:+:236:NC_000913.3	48	45	75	114	22	34	35	82	97	5	1	98	57	51	44	34	116	27	61	67	106	47	42	54
IGR:(CDS,b1836,yebV,uncharacterized_protein,cds1827,+,236/CDS,b1837,yebW,uncharacterized_protein,cds1828,+,191):+:243:NC_000913.3	305	20	32	131	13	188	248	407	500	4	5	132	37	200	223	1876	521	9	33	106	216	265	302	434
AS_IGR:(CDS,b1836,yebV,uncharacterized_protein,cds1827,+,236/CDS,b1837,yebW,uncharacterized_protein,cds1828,+,191):+:243:NC_000913.3	35	16	25	51	8	22	25	50	80	3	1	54	19	38	42	19	83	12	21	34	54	31	35	56
CDS:b1837:yebW:uncharacterized_protein:cds1828:+:191:NC_000913.3	672	120	195	485	161	471	579	849	1517	22	27	603	346	616	652	8037	1269	68	205	440	780	772	578	779
AS_CDS:b1837:yebW:uncharacterized_protein:cds1828:+:191:NC_000913.3	150	38	44	102	18	51	103	157	230	9	7	106	41	88	100	126	261	41	61	73	123	89	112	199
CDS:b1838:pphA:serine2Fthreonine-specific_protein_phosphatase_1:cds1829:-:656:NC_000913.3	874	56	87	228	32	165	520	673	1306	8	8	227	81	244	275	718	1289	33	63	182	295	331	381	811
AS_CDS:b1838:pphA:serine2Fthreonine-specific_protein_phosphatase_1:cds1829:-:656:NC_000913.3	477	114	199	397	97	340	470	639	811	24	16	386	197	395	442	3223	907	85	189	363	637	540	572	729
IGR:(CDS,b1838,pphA,serine2Fthreonine-specific_protein_phosphatase_1,cds1829,-,656/ncRNA,ryeA,rna54,+,248):+:250:NC_000913.3	37	11	17	21	8	15	27	41	111	4	1	39	42	27	47	19	56	9	9	27	34	37	34	37
AS_IGR:(CDS,b1838,pphA,serine2Fthreonine-specific_protein_phosphatase_1,cds1829,-,656/ncRNA,ryeA,rna54,+,248):+:250:NC_000913.3	455	2	3	40	17	113	222	397	1438	0	1	71	31	205	300	285	821	3	3	53	149	245	382	682
ncRNA:ryeA:rna54:+:248:NC_000913.3	6239	22230	27485	21109	6647	3410	5388	6570	15312	8769	3334	19963	14974	4285	6990	5558	8654	11727	14130	19699	12974	4186	5553	6534
AS_ncRNA:ryeA:rna54:+:248:NC_000913.3	220529	61	93	7806	19128	34858	168247	241791	497093	30	26	13114	12182	34017	147651	207016	272530	54	81	10891	24546	83294	191120	245694
ncRNA:sdsR:rna55:-:120:NC_000913.3	90775	29	42	2691	7337	14214	68918	98046	204244	17	15	4829	4187	13572	60660	118226	112400	33	28	4044	9580	33660	77122	100972
AS_ncRNA:sdsR:rna55:-:120:NC_000913.3	444	13494	16873	12633	3629	1369	648	483	1396	5463	2075	11606	8651	1465	1195	3250	1019	7174	8404	11595	7274	993	422	384
IGR:(ncRNA,sdsR,rna55,-,120/CDS,b1839,yebY,DUF2511_family_protein,cds1830,-,341):+:393:NC_000913.3	98	6273	7348	6882	2486	968	165	137	327	2506	960	7319	6077	1035	360	1375	250	2564	3256	6458	4791	697	121	107
AS_IGR:(ncRNA,sdsR,rna55,-,120/CDS,b1839,yebY,DUF2511_family_protein,cds1830,-,341):+:393:NC_000913.3	39	48	59	97	23	58	26	36	86	8	5	91	36	53	40	47801	55	19	46	74	83	44	19	25
CDS:b1839:yebY:DUF2511_family_protein:cds1830:-:341:NC_000913.3	210	284	356	581	103	361	240	213	460	43	32	526	179	376	295	151072	364	102	308	445	496	262	153	144
AS_CDS:b1839:yebY:DUF2511_family_protein:cds1830:-:341:NC_000913.3	113	801	1023	1265	210	416	238	111	237	206	107	1394	557	704	624	3464	265	471	993	1098	1147	589	298	220
CDS:b1840:yebZ:inner_membrane_protein:cds1831:-:872:NC_000913.3	356	570	688	893	150	490	515	330	374	56	32	647	194	587	462	398	463	196	608	718	897	513	324	230
AS_CDS:b1840:yebZ:inner_membrane_protein:cds1831:-:872:NC_000913.3	23	43	48	72	12	29	34	17	18	4	5	52	16	41	31	122	30	29	39	41	42	28	31	28
CDS:b1841:yobA:CopC_family_protein:cds1832:-:374:NC_000913.3	369	743	896	1244	318	603	579	381	527	130	82	934	488	674	661	393	543	498	778	988	978	653	447	429
AS_CDS:b1841:yobA:CopC_family_protein:cds1832:-:374:NC_000913.3	322	492	753	1004	662	687	627	364	640	138	72	1083	1067	889	1190	251	659	433	684	1034	860	775	498	504
IGR:(CDS,b1841,yobA,CopC_family_protein,cds1832,-,374/CDS,b1842,holE,DNA_polymerase_III2C_theta_subunit,cds1833,+,230):+:282:NC_000913.3	7	10	16	20	29	19	10	15	17	3	3	12	49	20	26	203	18	14	10	23	16	11	12	8
AS_IGR:(CDS,b1841,yobA,CopC_family_protein,cds1832,-,374/CDS,b1842,holE,DNA_polymerase_III2C_theta_subunit,cds1833,+,230):+:282:NC_000913.3	9	12	18	17	6	13	13	10	13	3	1	18	4	20	29	89	9	5	11	28	15	15	10	11
CDS:b1842:holE:DNA_polymerase_III2C_theta_subunit:cds1833:+:230:NC_000913.3	175	123	187	224	39	265	236	213	346	20	15	233	66	312	323	424	323	53	135	219	284	190	193	197
AS_CDS:b1842:holE:DNA_polymerase_III2C_theta_subunit:cds1833:+:230:NC_000913.3	38	53	69	73	18	78	89	37	38	7	8	93	32	90	120	145	42	43	77	87	91	90	49	37
IGR:(CDS,b1842,holE,DNA_polymerase_III2C_theta_subunit,cds1833,+,230/CDS,b1843,yobB,C-N_hydrolase_family_protein,cds1834,+,656):+:708:NC_000913.3	56	47	71	76	49	76	72	65	109	5	7	94	48	83	100	45	109	45	64	87	75	56	52	65
AS_IGR:(CDS,b1842,holE,DNA_polymerase_III2C_theta_subunit,cds1833,+,230/CDS,b1843,yobB,C-N_hydrolase_family_protein,cds1834,+,656):+:708:NC_000913.3	2	2	0	2	0	1	1	0	2	0	0	2	0	1	3	6	1	0	1	0	2	0	0	0
CDS:b1843:yobB:C-N_hydrolase_family_protein:cds1834:+:656:NC_000913.3	295	659	1018	933	558	440	486	404	531	66	60	990	427	458	524	631	727	690	1093	1178	818	349	318	423
AS_CDS:b1843:yobB:C-N_hydrolase_family_protein:cds1834:+:656:NC_000913.3	5	9	16	13	4	4	7	5	4	0	0	6	7	11	7	21	4	3	0	4	12	6	5	9
CDS:b1844:exoX:exodeoxyribonuclease_103B_DNA_exonuclease_X:cds1835:+:662:NC_000913.3	161	336	407	461	52	236	216	154	198	23	21	364	131	309	275	182	334	115	339	405	413	262	174	161
AS_CDS:b1844:exoX:exodeoxyribonuclease_103B_DNA_exonuclease_X:cds1835:+:662:NC_000913.3	70	26	44	44	8	52	67	73	100	4	0	52	25	46	52	51	107	11	39	48	60	52	39	58
CDS:b1845:ptrB:protease_II:cds1836:-:2060:NC_000913.3	717	227	333	620	156	505	656	875	1086	39	26	562	301	600	588	808	1122	214	404	503	784	541	506	785
AS_CDS:b1845:ptrB:protease_II:cds1836:-:2060:NC_000913.3	102	114	155	177	17	110	122	56	139	9	4	133	31	110	117	132	143	37	152	159	170	122	72	98
IGR:(CDS,b1845,ptrB,protease_II,cds1836,-,2060/CDS,b1846,yebE,DUF533_family_inner_membrane_protein,cds1837,-,659):+:711:NC_000913.3	20	35	63	71	17	31	29	24	56	20	3	77	42	53	43	15	31	27	70	75	63	37	20	21
AS_IGR:(CDS,b1845,ptrB,protease_II,cds1836,-,2060/CDS,b1846,yebE,DUF533_family_inner_membrane_protein,cds1837,-,659):+:711:NC_000913.3	65	137	208	156	87	70	57	67	118	18	14	195	73	98	91	91	122	143	267	242	158	116	70	74
CDS:b1846:yebE:DUF533_family_inner_membrane_protein:cds1837:-:659:NC_000913.3	547	1107	1352	1362	766	645	589	637	751	142	69	1242	500	685	734	730	836	710	1381	1514	1112	847	544	634
AS_CDS:b1846:yebE:DUF533_family_inner_membrane_protein:cds1837:-:659:NC_000913.3	29	64	82	97	19	42	60	54	66	15	7	95	46	68	73	77	49	82	90	114	92	42	37	43
IGR:(CDS,b1846,yebE,DUF533_family_inner_membrane_protein,cds1837,-,659/CDS,b1847,yebF,extracellular_Colicin_M_immunity_family_protein,cds1838,-,356):+:408:NC_000913.3	27	28	41	64	20	24	26	30	63	22	6	47	39	42	36	29	71	33	50	42	37	35	23	39
AS_IGR:(CDS,b1846,yebE,DUF533_family_inner_membrane_protein,cds1837,-,659/CDS,b1847,yebF,extracellular_Colicin_M_immunity_family_protein,cds1838,-,356):+:408:NC_000913.3	524	72	133	279	33	241	295	447	813	24	13	282	65	249	325	470	897	50	120	247	369	321	311	485
